Date Time, Water Level
2020-04-01 15:32,0.829
2020-04-01 15:33,0.829
2020-04-01 15:34,0.836
2020-04-01 15:35,0.842
2020-04-01 15:36,0.840
2020-04-01 15:37,0.849
2020-04-01 15:38,0.854
2020-04-01 15:39,0.852
2020-04-01 15:40,0.855
2020-04-01 15:41,0.857
2020-04-01 15:42,0.857
2020-04-01 15:43,0.861
2020-04-01 15:44,0.858
2020-04-01 15:45,0.855
2020-04-01 15:46,0.859
2020-04-01 15:47,0.856
2020-04-01 15:48,0.855
2020-04-01 15:49,0.857
2020-04-01 15:50,0.856
2020-04-01 15:51,0.851
2020-04-01 15:52,0.854
2020-04-01 15:53,0.851
2020-04-01 15:54,0.850
2020-04-01 15:55,0.844
2020-04-01 15:56,0.852
2020-04-01 15:57,0.848
2020-04-01 15:58,0.844
2020-04-01 15:59,0.851
2020-04-01 16:00,0.846
2020-04-01 16:01,0.850
2020-04-01 16:02,0.845
2020-04-01 16:03,0.848
2020-04-01 16:04,0.842
2020-04-01 16:05,0.848
2020-04-01 16:06,0.850
2020-04-01 16:07,0.848
2020-04-01 16:08,0.854
2020-04-01 16:09,0.857
2020-04-01 16:10,0.855
2020-04-01 16:11,0.856
2020-04-01 16:12,0.857
2020-04-01 16:13,0.864
2020-04-01 16:14,0.865
2020-04-01 16:15,0.868
2020-04-01 16:16,0.870
2020-04-01 16:17,0.865
2020-04-01 16:18,0.877
2020-04-01 16:19,0.874
2020-04-01 16:20,0.874
2020-04-01 16:21,0.879
2020-04-01 16:22,0.876
2020-04-01 16:23,0.881
2020-04-01 16:24,0.886
2020-04-01 16:25,0.893
2020-04-01 16:26,0.897
2020-04-01 16:27,0.901
2020-04-01 16:28,0.907
2020-04-01 16:29,0.909
2020-04-01 16:30,0.906
2020-04-01 16:31,0.914
2020-04-01 16:32,0.919
2020-04-01 16:33,0.928
2020-04-01 16:34,0.931
2020-04-01 16:35,0.931
2020-04-01 16:36,0.940
2020-04-01 16:37,0.941
2020-04-01 16:38,0.942
2020-04-01 16:39,0.945
2020-04-01 16:40,0.954
2020-04-01 16:41,0.961
2020-04-01 16:42,0.957
2020-04-01 16:43,0.975
2020-04-01 16:44,0.972
2020-04-01 16:45,0.976
2020-04-01 16:46,0.979
2020-04-01 16:47,0.987
2020-04-01 16:48,0.991
2020-04-01 16:49,0.998
2020-04-01 16:50,1.002
2020-04-01 16:51,1.005
2020-04-01 16:52,1.014
2020-04-01 16:53,1.012
2020-04-01 16:54,1.014
2020-04-01 16:55,1.025
2020-04-01 16:56,1.031
2020-04-01 16:57,1.035
2020-04-01 16:58,1.043
2020-04-01 16:59,1.043
2020-04-01 17:00,1.042
2020-04-01 17:01,1.046
2020-04-01 17:02,1.048
2020-04-01 17:03,1.050
2020-04-01 17:04,1.061
2020-04-01 17:05,1.059
2020-04-01 17:06,1.062
2020-04-01 17:07,1.059
2020-04-01 17:08,1.065
2020-04-01 17:09,1.067
2020-04-01 17:10,1.072
2020-04-01 17:11,1.077
2020-04-01 17:12,1.079
2020-04-01 17:13,1.082
2020-04-01 17:14,1.083
2020-04-01 17:15,1.086
2020-04-01 17:16,1.088
2020-04-01 17:17,1.088
2020-04-01 17:18,1.094
2020-04-01 17:19,1.096
2020-04-01 17:20,1.102
2020-04-01 17:21,1.105
2020-04-01 17:22,1.105
2020-04-01 17:23,1.112
2020-04-01 17:24,1.114
2020-04-01 17:25,1.111
2020-04-01 17:26,1.116
2020-04-01 17:27,1.120
2020-04-01 17:28,1.126
2020-04-01 17:29,1.130
2020-04-01 17:30,1.131
2020-04-01 17:31,1.138
2020-04-01 17:32,1.147
2020-04-01 17:33,1.149
2020-04-01 17:34,1.151
2020-04-01 17:35,1.149
2020-04-01 17:36,1.161
2020-04-01 17:37,1.159
2020-04-01 17:38,1.166
2020-04-01 17:39,1.168
2020-04-01 17:40,1.174
2020-04-01 17:41,1.186
2020-04-01 17:42,1.188
2020-04-01 17:43,1.194
2020-04-01 17:44,1.198
2020-04-01 17:45,1.202
2020-04-01 17:46,1.207
2020-04-01 17:47,1.214
2020-04-01 17:48,1.220
2020-04-01 17:49,1.221
2020-04-01 17:50,1.220
2020-04-01 17:51,1.220
2020-04-01 17:52,1.225
2020-04-01 17:53,1.228
2020-04-01 17:54,1.230
2020-04-01 17:55,1.230
2020-04-01 17:56,1.232
2020-04-01 17:57,1.232
2020-04-01 17:58,1.236
2020-04-01 17:59,1.239
2020-04-01 18:00,1.240
2020-04-01 18:01,1.239
2020-04-01 18:02,1.243
2020-04-01 18:03,1.243
2020-04-01 18:04,1.243
2020-04-01 18:05,1.246
2020-04-01 18:06,1.241
2020-04-01 18:07,1.251
2020-04-01 18:08,1.256
2020-04-01 18:09,1.252
2020-04-01 18:10,1.252
2020-04-01 18:11,1.257
2020-04-01 18:12,1.257
2020-04-01 18:13,1.262
2020-04-01 18:14,1.258
2020-04-01 18:15,1.267
2020-04-01 18:16,1.269
2020-04-01 18:17,1.270
2020-04-01 18:18,1.273
2020-04-01 18:19,1.282
2020-04-01 18:20,1.283
2020-04-01 18:21,1.285
2020-04-01 18:22,1.291
2020-04-01 18:23,1.292
2020-04-01 18:24,1.294
2020-04-01 18:25,1.297
2020-04-01 18:26,1.298
2020-04-01 18:27,1.309
2020-04-01 18:28,1.308
2020-04-01 18:29,1.307
2020-04-01 18:30,1.311
2020-04-01 18:31,1.315
2020-04-01 18:32,1.310
2020-04-01 18:33,1.312
2020-04-01 18:34,1.319
2020-04-01 18:35,1.324
2020-04-01 18:36,1.323
2020-04-01 18:37,1.324
2020-04-01 18:38,1.329
2020-04-01 18:39,1.322
2020-04-01 18:40,1.324
2020-04-01 18:41,1.319
2020-04-01 18:42,1.318
2020-04-01 18:43,1.326
2020-04-01 18:44,1.324
2020-04-01 18:45,1.326
2020-04-01 18:46,1.330
2020-04-01 18:47,1.332
2020-04-01 18:48,1.325
2020-04-01 18:49,1.325
2020-04-01 18:50,1.328
2020-04-01 18:51,1.326
2020-04-01 18:52,1.329
2020-04-01 18:53,1.333
2020-04-01 18:54,
2020-04-01 18:55,
2020-04-01 18:56,
2020-04-01 18:57,
2020-04-01 18:58,
2020-04-01 18:59,
2020-04-01 19:00,
2020-04-01 19:01,
2020-04-01 19:02,
2020-04-01 19:03,
2020-04-01 19:04,
2020-04-01 19:05,
2020-04-01 19:06,
2020-04-01 19:07,
2020-04-01 19:08,1.332
2020-04-01 19:09,1.326
2020-04-01 19:10,1.328
2020-04-01 19:11,1.331
2020-04-01 19:12,1.322
2020-04-01 19:13,1.323
2020-04-01 19:14,1.332
2020-04-01 19:15,1.324
2020-04-01 19:16,1.323
2020-04-01 19:17,1.320
2020-04-01 19:18,1.318
2020-04-01 19:19,1.315
2020-04-01 19:20,1.315
2020-04-01 19:21,1.311
2020-04-01 19:22,1.310
2020-04-01 19:23,1.304
2020-04-01 19:24,1.313
2020-04-01 19:25,1.307
2020-04-01 19:26,1.305
2020-04-01 19:27,1.305
2020-04-01 19:28,1.305
2020-04-01 19:29,1.297
2020-04-01 19:30,1.299
2020-04-01 19:31,1.298
2020-04-01 19:32,1.295
2020-04-01 19:33,1.299
2020-04-01 19:34,1.291
2020-04-01 19:35,1.291
2020-04-01 19:36,1.290
2020-04-01 19:37,1.290
2020-04-01 19:38,1.284
2020-04-01 19:39,1.282
2020-04-01 19:40,1.280
2020-04-01 19:41,1.279
2020-04-01 19:42,1.273
2020-04-01 19:43,1.274
2020-04-01 19:44,1.269
2020-04-01 19:45,1.270
2020-04-01 19:46,1.261
2020-04-01 19:47,1.258
2020-04-01 19:48,1.260
2020-04-01 19:49,1.257
2020-04-01 19:50,1.254
2020-04-01 19:51,1.251
2020-04-01 19:52,1.249
2020-04-01 19:53,1.243
2020-04-01 19:54,1.245
2020-04-01 19:55,1.242
2020-04-01 19:56,1.241
2020-04-01 19:57,1.239
2020-04-01 19:58,1.234
2020-04-01 19:59,1.226
2020-04-01 20:00,1.226
2020-04-01 20:01,1.219
2020-04-01 20:02,1.220
2020-04-01 20:03,1.220
2020-04-01 20:04,1.216
2020-04-01 20:05,1.212
2020-04-01 20:06,1.201
2020-04-01 20:07,1.202
2020-04-01 20:08,1.197
2020-04-01 20:09,1.190
2020-04-01 20:10,1.190
2020-04-01 20:11,1.181
2020-04-01 20:12,1.177
2020-04-01 20:13,1.182
2020-04-01 20:14,1.173
2020-04-01 20:15,1.164
2020-04-01 20:16,1.146
2020-04-01 20:17,1.148
2020-04-01 20:18,1.139
2020-04-01 20:19,1.132
2020-04-01 20:20,1.135
2020-04-01 20:21,1.132
2020-04-01 20:22,1.124
2020-04-01 20:23,1.111
2020-04-01 20:24,1.109
2020-04-01 20:25,1.105
2020-04-01 20:26,1.096
2020-04-01 20:27,1.093
2020-04-01 20:28,1.085
2020-04-01 20:29,1.078
2020-04-01 20:30,1.074
2020-04-01 20:31,1.066
2020-04-01 20:32,1.062
2020-04-01 20:33,1.056
2020-04-01 20:34,1.045
2020-04-01 20:35,1.042
2020-04-01 20:36,1.033
2020-04-01 20:37,1.029
2020-04-01 20:38,1.024
2020-04-01 20:39,1.023
2020-04-01 20:40,1.018
2020-04-01 20:41,1.015
2020-04-01 20:42,1.012
2020-04-01 20:43,1.006
2020-04-01 20:44,1.003
2020-04-01 20:45,1.002
2020-04-01 20:46,0.998
2020-04-01 20:47,0.992
2020-04-01 20:48,0.988
2020-04-01 20:49,0.987
2020-04-01 20:50,0.979
2020-04-01 20:51,0.976
2020-04-01 20:52,0.976
2020-04-01 20:53,0.966
2020-04-01 20:54,0.962
2020-04-01 20:55,0.957
2020-04-01 20:56,0.953
2020-04-01 20:57,0.948
2020-04-01 20:58,0.944
2020-04-01 20:59,0.938
2020-04-01 21:00,0.933
2020-04-01 21:01,0.927
2020-04-01 21:02,0.923
2020-04-01 21:03,0.918
2020-04-01 21:04,0.912
2020-04-01 21:05,0.907
2020-04-01 21:06,0.901
2020-04-01 21:07,0.896
2020-04-01 21:08,0.891
2020-04-01 21:09,0.887
2020-04-01 21:10,0.884
2020-04-01 21:11,0.877
2020-04-01 21:12,0.869
2020-04-01 21:13,0.864
2020-04-01 21:14,0.861
2020-04-01 21:15,0.857
2020-04-01 21:16,0.850
2020-04-01 21:17,0.846
2020-04-01 21:18,0.841
2020-04-01 21:19,0.836
2020-04-01 21:20,0.829
2020-04-01 21:21,0.824
2020-04-01 21:22,0.819
2020-04-01 21:23,0.814
2020-04-01 21:24,0.811
2020-04-01 21:25,0.801
2020-04-01 21:26,0.798
2020-04-01 21:27,0.794
2020-04-01 21:28,0.790
2020-04-01 21:29,0.787
2020-04-01 21:30,0.784
2020-04-01 21:31,0.781
2020-04-01 21:32,0.779
2020-04-01 21:33,0.779
2020-04-01 21:34,0.777
2020-04-01 21:35,0.776
2020-04-01 21:36,0.772
2020-04-01 21:37,0.770
2020-04-01 21:38,0.768
2020-04-01 21:39,0.764
2020-04-01 21:40,0.762
2020-04-01 21:41,0.758
2020-04-01 21:42,0.756
2020-04-01 21:43,0.752
2020-04-01 21:44,0.748
2020-04-01 21:45,0.744
2020-04-01 21:46,0.740
2020-04-01 21:47,0.737
2020-04-01 21:48,0.735
2020-04-01 21:49,0.727
2020-04-01 21:50,0.723
2020-04-01 21:51,0.723
2020-04-01 21:52,0.717
2020-04-01 21:53,0.714
2020-04-01 21:54,0.711
2020-04-01 21:55,0.706
2020-04-01 21:56,0.705
2020-04-01 21:57,0.700
2020-04-01 21:58,0.698
2020-04-01 21:59,0.697
2020-04-01 22:00,0.694
2020-04-01 22:01,0.692
2020-04-01 22:02,0.687
2020-04-01 22:03,0.683
2020-04-01 22:04,0.680
2020-04-01 22:05,0.678
2020-04-01 22:06,0.675
2020-04-01 22:07,0.671
2020-04-01 22:08,0.669
2020-04-01 22:09,0.664
2020-04-01 22:10,0.661
2020-04-01 22:11,0.659
2020-04-01 22:12,0.656
2020-04-01 22:13,0.655
2020-04-01 22:14,0.652
2020-04-01 22:15,0.653
2020-04-01 22:16,0.651
2020-04-01 22:17,0.649
2020-04-01 22:18,0.650
2020-04-01 22:19,0.650
2020-04-01 22:20,0.649
2020-04-01 22:21,0.651
2020-04-01 22:22,0.652
2020-04-01 22:23,0.650
2020-04-01 22:24,0.651
2020-04-01 22:25,0.652
2020-04-01 22:26,0.653
2020-04-01 22:27,0.653
2020-04-01 22:28,0.652
2020-04-01 22:29,0.653
2020-04-01 22:30,0.653
2020-04-01 22:31,0.653
2020-04-01 22:32,0.651
2020-04-01 22:33,0.650
2020-04-01 22:34,0.651
2020-04-01 22:35,0.650
2020-04-01 22:36,0.649
2020-04-01 22:37,0.646
2020-04-01 22:38,0.643
2020-04-01 22:39,0.642
2020-04-01 22:40,0.642
2020-04-01 22:41,0.638
2020-04-01 22:42,0.637
2020-04-01 22:43,0.633
2020-04-01 22:44,0.631
2020-04-01 22:45,0.630
2020-04-01 22:46,0.629
2020-04-01 22:47,0.629
2020-04-01 22:48,0.627
2020-04-01 22:49,0.626
2020-04-01 22:50,0.626
2020-04-01 22:51,0.626
2020-04-01 22:52,0.627
2020-04-01 22:53,0.627
2020-04-01 22:54,0.629
2020-04-01 22:55,0.628
2020-04-01 22:56,0.631
2020-04-01 22:57,0.627
2020-04-01 22:58,0.630
2020-04-01 22:59,0.632
2020-04-01 23:00,0.632
2020-04-01 23:01,0.633
2020-04-01 23:02,0.633
2020-04-01 23:03,0.635
2020-04-01 23:04,0.638
2020-04-01 23:05,0.637
2020-04-01 23:06,0.638
2020-04-01 23:07,0.640
2020-04-01 23:08,0.640
2020-04-01 23:09,0.641
2020-04-01 23:10,0.644
2020-04-01 23:11,0.644
2020-04-01 23:12,0.646
2020-04-01 23:13,0.643
2020-04-01 23:14,0.647
2020-04-01 23:15,0.645
2020-04-01 23:16,0.647
2020-04-01 23:17,0.648
2020-04-01 23:18,0.648
2020-04-01 23:19,0.648
2020-04-01 23:20,0.647
2020-04-01 23:21,0.643
2020-04-01 23:22,0.642
2020-04-01 23:23,0.642
2020-04-01 23:24,0.636
2020-04-01 23:25,0.633
2020-04-01 23:26,0.629
2020-04-01 23:27,0.626
2020-04-01 23:28,0.624
2020-04-01 23:29,0.619
2020-04-01 23:30,0.617
2020-04-01 23:31,0.613
2020-04-01 23:32,0.611
2020-04-01 23:33,0.606
2020-04-01 23:34,0.602
2020-04-01 23:35,0.598
2020-04-01 23:36,0.596
2020-04-01 23:37,0.592
2020-04-01 23:38,0.588
2020-04-01 23:39,0.587
2020-04-01 23:40,0.586
2020-04-01 23:41,0.579
2020-04-01 23:42,0.579
2020-04-01 23:43,0.577
2020-04-01 23:44,0.576
2020-04-01 23:45,0.575
2020-04-01 23:46,0.572
2020-04-01 23:47,0.572
2020-04-01 23:48,0.570
2020-04-01 23:49,0.573
2020-04-01 23:50,0.571
2020-04-01 23:51,0.575
2020-04-01 23:52,0.573
2020-04-01 23:53,0.577
2020-04-01 23:54,0.579
2020-04-01 23:55,0.582
2020-04-01 23:56,0.583
2020-04-01 23:57,0.586
2020-04-01 23:58,0.589
2020-04-01 23:59,0.590
2020-04-02 00:00,0.591
2020-04-02 00:01,0.590
2020-04-02 00:02,0.590
2020-04-02 00:03,0.591
2020-04-02 00:04,0.588
2020-04-02 00:05,0.588
2020-04-02 00:06,0.586
2020-04-02 00:07,0.584
2020-04-02 00:08,0.582
2020-04-02 00:09,0.580
2020-04-02 00:10,0.578
2020-04-02 00:11,0.575
2020-04-02 00:12,0.572
2020-04-02 00:13,0.571
2020-04-02 00:14,0.567
2020-04-02 00:15,0.564
2020-04-02 00:16,0.561
2020-04-02 00:17,0.558
2020-04-02 00:18,0.555
2020-04-02 00:19,0.552
2020-04-02 00:20,0.552
2020-04-02 00:21,0.550
2020-04-02 00:22,0.550
2020-04-02 00:23,0.549
2020-04-02 00:24,0.548
2020-04-02 00:25,0.549
2020-04-02 00:26,0.549
2020-04-02 00:27,0.550
2020-04-02 00:28,0.552
2020-04-02 00:29,0.552
2020-04-02 00:30,0.556
2020-04-02 00:31,0.558
2020-04-02 00:32,0.560
2020-04-02 00:33,0.565
2020-04-02 00:34,0.568
2020-04-02 00:35,0.572
2020-04-02 00:36,0.577
2020-04-02 00:37,0.582
2020-04-02 00:38,0.587
2020-04-02 00:39,0.591
2020-04-02 00:40,0.598
2020-04-02 00:41,0.602
2020-04-02 00:42,0.608
2020-04-02 00:43,0.614
2020-04-02 00:44,0.618
2020-04-02 00:45,0.624
2020-04-02 00:46,0.628
2020-04-02 00:47,0.632
2020-04-02 00:48,0.639
2020-04-02 00:49,0.643
2020-04-02 00:50,0.647
2020-04-02 00:51,0.651
2020-04-02 00:52,0.656
2020-04-02 00:53,0.657
2020-04-02 00:54,0.660
2020-04-02 00:55,0.662
2020-04-02 00:56,0.664
2020-04-02 00:57,0.666
2020-04-02 00:58,0.667
2020-04-02 00:59,0.666
2020-04-02 01:00,0.668
2020-04-02 01:01,0.668
2020-04-02 01:02,0.669
2020-04-02 01:03,0.670
2020-04-02 01:04,0.668
2020-04-02 01:05,0.667
2020-04-02 01:06,0.668
2020-04-02 01:07,0.669
2020-04-02 01:08,0.669
2020-04-02 01:09,0.671
2020-04-02 01:10,0.671
2020-04-02 01:11,0.675
2020-04-02 01:12,0.678
2020-04-02 01:13,0.680
2020-04-02 01:14,0.684
2020-04-02 01:15,0.687
2020-04-02 01:16,0.691
2020-04-02 01:17,0.694
2020-04-02 01:18,0.698
2020-04-02 01:19,0.702
2020-04-02 01:20,0.706
2020-04-02 01:21,0.710
2020-04-02 01:22,0.713
2020-04-02 01:23,0.718
2020-04-02 01:24,0.722
2020-04-02 01:25,0.726
2020-04-02 01:26,0.729
2020-04-02 01:27,0.732
2020-04-02 01:28,0.734
2020-04-02 01:29,0.737
2020-04-02 01:30,0.740
2020-04-02 01:31,0.741
2020-04-02 01:32,0.744
2020-04-02 01:33,0.746
2020-04-02 01:34,0.746
2020-04-02 01:35,0.748
2020-04-02 01:36,0.748
2020-04-02 01:37,0.750
2020-04-02 01:38,0.750
2020-04-02 01:39,0.753
2020-04-02 01:40,0.753
2020-04-02 01:41,0.754
2020-04-02 01:42,0.755
2020-04-02 01:43,0.755
2020-04-02 01:44,0.755
2020-04-02 01:45,0.756
2020-04-02 01:46,0.756
2020-04-02 01:47,0.756
2020-04-02 01:48,0.757
2020-04-02 01:49,0.757
2020-04-02 01:50,0.757
2020-04-02 01:51,0.759
2020-04-02 01:52,0.759
2020-04-02 01:53,0.760
2020-04-02 01:54,0.761
2020-04-02 01:55,0.762
2020-04-02 01:56,0.762
2020-04-02 01:57,0.764
2020-04-02 01:58,0.767
2020-04-02 01:59,0.769
2020-04-02 02:00,0.771
2020-04-02 02:01,0.773
2020-04-02 02:02,0.776
2020-04-02 02:03,0.778
2020-04-02 02:04,0.780
2020-04-02 02:05,0.783
2020-04-02 02:06,0.786
2020-04-02 02:07,0.790
2020-04-02 02:08,0.792
2020-04-02 02:09,0.796
2020-04-02 02:10,0.799
2020-04-02 02:11,0.802
2020-04-02 02:12,0.806
2020-04-02 02:13,0.808
2020-04-02 02:14,0.810
2020-04-02 02:15,0.812
2020-04-02 02:16,0.814
2020-04-02 02:17,0.816
2020-04-02 02:18,0.817
2020-04-02 02:19,0.818
2020-04-02 02:20,0.817
2020-04-02 02:21,0.817
2020-04-02 02:22,0.816
2020-04-02 02:23,0.816
2020-04-02 02:24,0.816
2020-04-02 02:25,0.813
2020-04-02 02:26,0.811
2020-04-02 02:27,0.809
2020-04-02 02:28,0.807
2020-04-02 02:29,0.804
2020-04-02 02:30,0.801
2020-04-02 02:31,0.798
2020-04-02 02:32,0.794
2020-04-02 02:33,0.792
2020-04-02 02:34,0.790
2020-04-02 02:35,0.788
2020-04-02 02:36,0.785
2020-04-02 02:37,0.782
2020-04-02 02:38,0.780
2020-04-02 02:39,0.779
2020-04-02 02:40,0.777
2020-04-02 02:41,0.777
2020-04-02 02:42,0.777
2020-04-02 02:43,0.775
2020-04-02 02:44,0.775
2020-04-02 02:45,0.776
2020-04-02 02:46,0.777
2020-04-02 02:47,0.777
2020-04-02 02:48,0.779
2020-04-02 02:49,0.780
2020-04-02 02:50,0.780
2020-04-02 02:51,0.783
2020-04-02 02:52,0.784
2020-04-02 02:53,0.788
2020-04-02 02:54,0.790
2020-04-02 02:55,0.792
2020-04-02 02:56,0.794
2020-04-02 02:57,0.797
2020-04-02 02:58,0.799
2020-04-02 02:59,0.802
2020-04-02 03:00,0.805
2020-04-02 03:01,0.808
2020-04-02 03:02,0.812
2020-04-02 03:03,0.815
2020-04-02 03:04,0.819
2020-04-02 03:05,0.823
2020-04-02 03:06,0.826
2020-04-02 03:07,0.830
2020-04-02 03:08,0.833
2020-04-02 03:09,0.835
2020-04-02 03:10,0.839
2020-04-02 03:11,0.841
2020-04-02 03:12,0.843
2020-04-02 03:13,0.845
2020-04-02 03:14,0.847
2020-04-02 03:15,0.849
2020-04-02 03:16,0.850
2020-04-02 03:17,0.850
2020-04-02 03:18,0.851
2020-04-02 03:19,0.851
2020-04-02 03:20,0.852
2020-04-02 03:21,0.852
2020-04-02 03:22,0.854
2020-04-02 03:23,0.855
2020-04-02 03:24,0.856
2020-04-02 03:25,0.859
2020-04-02 03:26,0.860
2020-04-02 03:27,0.864
2020-04-02 03:28,0.867
2020-04-02 03:29,0.870
2020-04-02 03:30,0.874
2020-04-02 03:31,0.878
2020-04-02 03:32,0.883
2020-04-02 03:33,0.889
2020-04-02 03:34,0.894
2020-04-02 03:35,0.900
2020-04-02 03:36,0.907
2020-04-02 03:37,0.913
2020-04-02 03:38,0.920
2020-04-02 03:39,0.926
2020-04-02 03:40,0.934
2020-04-02 03:41,0.940
2020-04-02 03:42,0.946
2020-04-02 03:43,0.951
2020-04-02 03:44,0.956
2020-04-02 03:45,0.961
2020-04-02 03:46,0.965
2020-04-02 03:47,0.970
2020-04-02 03:48,0.974
2020-04-02 03:49,0.978
2020-04-02 03:50,0.982
2020-04-02 03:51,0.985
2020-04-02 03:52,0.988
2020-04-02 03:53,0.990
2020-04-02 03:54,0.994
2020-04-02 03:55,0.997
2020-04-02 03:56,1.000
2020-04-02 03:57,1.002
2020-04-02 03:58,1.005
2020-04-02 03:59,1.007
2020-04-02 04:00,1.011
2020-04-02 04:01,1.014
2020-04-02 04:02,1.018
2020-04-02 04:03,1.020
2020-04-02 04:04,1.023
2020-04-02 04:05,1.024
2020-04-02 04:06,1.028
2020-04-02 04:07,1.031
2020-04-02 04:08,1.031
2020-04-02 04:09,1.035
2020-04-02 04:10,1.037
2020-04-02 04:11,1.039
2020-04-02 04:12,1.040
2020-04-02 04:13,1.044
2020-04-02 04:14,1.045
2020-04-02 04:15,1.048
2020-04-02 04:16,1.049
2020-04-02 04:17,1.052
2020-04-02 04:18,1.055
2020-04-02 04:19,1.056
2020-04-02 04:20,1.061
2020-04-02 04:21,1.065
2020-04-02 04:22,1.068
2020-04-02 04:23,1.072
2020-04-02 04:24,1.078
2020-04-02 04:25,1.084
2020-04-02 04:26,1.089
2020-04-02 04:27,1.096
2020-04-02 04:28,1.101
2020-04-02 04:29,1.107
2020-04-02 04:30,1.113
2020-04-02 04:31,1.119
2020-04-02 04:32,1.125
2020-04-02 04:33,1.130
2020-04-02 04:34,1.135
2020-04-02 04:35,1.139
2020-04-02 04:36,1.143
2020-04-02 04:37,1.146
2020-04-02 04:38,1.151
2020-04-02 04:39,1.152
2020-04-02 04:40,1.154
2020-04-02 04:41,1.156
2020-04-02 04:42,1.160
2020-04-02 04:43,1.161
2020-04-02 04:44,1.163
2020-04-02 04:45,1.167
2020-04-02 04:46,1.168
2020-04-02 04:47,1.171
2020-04-02 04:48,1.174
2020-04-02 04:49,1.179
2020-04-02 04:50,1.184
2020-04-02 04:51,1.188
2020-04-02 04:52,1.192
2020-04-02 04:53,1.196
2020-04-02 04:54,1.201
2020-04-02 04:55,1.207
2020-04-02 04:56,1.211
2020-04-02 04:57,1.215
2020-04-02 04:58,1.221
2020-04-02 04:59,1.225
2020-04-02 05:00,1.231
2020-04-02 05:01,1.235
2020-04-02 05:02,1.238
2020-04-02 05:03,1.242
2020-04-02 05:04,1.247
2020-04-02 05:05,1.251
2020-04-02 05:06,1.256
2020-04-02 05:07,1.259
2020-04-02 05:08,1.262
2020-04-02 05:09,1.265
2020-04-02 05:10,1.270
2020-04-02 05:11,1.272
2020-04-02 05:12,1.279
2020-04-02 05:13,1.283
2020-04-02 05:14,1.287
2020-04-02 05:15,1.291
2020-04-02 05:16,1.294
2020-04-02 05:17,1.299
2020-04-02 05:18,1.304
2020-04-02 05:19,1.308
2020-04-02 05:20,1.313
2020-04-02 05:21,1.317
2020-04-02 05:22,1.321
2020-04-02 05:23,1.325
2020-04-02 05:24,1.330
2020-04-02 05:25,1.333
2020-04-02 05:26,1.335
2020-04-02 05:27,1.341
2020-04-02 05:28,1.343
2020-04-02 05:29,1.345
2020-04-02 05:30,1.347
2020-04-02 05:31,1.348
2020-04-02 05:32,1.351
2020-04-02 05:33,1.351
2020-04-02 05:34,1.352
2020-04-02 05:35,1.354
2020-04-02 05:36,1.356
2020-04-02 05:37,1.359
2020-04-02 05:38,1.361
2020-04-02 05:39,1.363
2020-04-02 05:40,1.368
2020-04-02 05:41,1.368
2020-04-02 05:42,1.371
2020-04-02 05:43,1.375
2020-04-02 05:44,1.379
2020-04-02 05:45,1.384
2020-04-02 05:46,1.387
2020-04-02 05:47,1.390
2020-04-02 05:48,1.394
2020-04-02 05:49,1.399
2020-04-02 05:50,1.403
2020-04-02 05:51,1.407
2020-04-02 05:52,1.412
2020-04-02 05:53,1.418
2020-04-02 05:54,1.422
2020-04-02 05:55,1.428
2020-04-02 05:56,1.431
2020-04-02 05:57,1.435
2020-04-02 05:58,1.440
2020-04-02 05:59,1.445
2020-04-02 06:00,1.449
2020-04-02 06:01,1.454
2020-04-02 06:02,1.459
2020-04-02 06:03,1.463
2020-04-02 06:04,1.467
2020-04-02 06:05,1.471
2020-04-02 06:06,1.475
2020-04-02 06:07,1.479
2020-04-02 06:08,1.482
2020-04-02 06:09,1.485
2020-04-02 06:10,1.488
2020-04-02 06:11,1.492
2020-04-02 06:12,1.497
2020-04-02 06:13,1.498
2020-04-02 06:14,1.502
2020-04-02 06:15,1.505
2020-04-02 06:16,1.509
2020-04-02 06:17,1.512
2020-04-02 06:18,1.514
2020-04-02 06:19,1.518
2020-04-02 06:20,1.521
2020-04-02 06:21,1.521
2020-04-02 06:22,1.525
2020-04-02 06:23,1.526
2020-04-02 06:24,1.526
2020-04-02 06:25,1.527
2020-04-02 06:26,1.530
2020-04-02 06:27,1.529
2020-04-02 06:28,1.530
2020-04-02 06:29,1.531
2020-04-02 06:30,1.533
2020-04-02 06:31,1.532
2020-04-02 06:32,1.532
2020-04-02 06:33,1.533
2020-04-02 06:34,1.533
2020-04-02 06:35,1.533
2020-04-02 06:36,1.535
2020-04-02 06:37,1.537
2020-04-02 06:38,1.536
2020-04-02 06:39,1.539
2020-04-02 06:40,1.543
2020-04-02 06:41,1.543
2020-04-02 06:42,1.547
2020-04-02 06:43,1.546
2020-04-02 06:44,1.546
2020-04-02 06:45,1.552
2020-04-02 06:46,1.553
2020-04-02 06:47,1.555
2020-04-02 06:48,1.559
2020-04-02 06:49,1.558
2020-04-02 06:50,1.561
2020-04-02 06:51,1.564
2020-04-02 06:52,1.563
2020-04-02 06:53,1.565
2020-04-02 06:54,1.566
2020-04-02 06:55,1.566
2020-04-02 06:56,1.566
2020-04-02 06:57,1.567
2020-04-02 06:58,1.567
2020-04-02 06:59,1.567
2020-04-02 07:00,1.565
2020-04-02 07:01,1.564
2020-04-02 07:02,1.563
2020-04-02 07:03,1.563
2020-04-02 07:04,1.560
2020-04-02 07:05,1.558
2020-04-02 07:06,1.556
